hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_month_num,arrival_date,total_nights,total_guests,estimated_revenue,is_family,arrival_season,lead_time_group
City Hotel,0,1,2016,December,51,15,0,2,1,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,1,Check-Out,2016-12-17,12,2016-12-15,2,1.0,176.0,0,Winter,0-30 days
City Hotel,0,32,2016,December,51,14,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,7.0,0.0,0,Transient,87.78,0,2,Check-Out,2016-12-17,12,2016-12-14,3,2.0,263.34000000000003,0,Winter,31-90 days
City Hotel,0,5,2016,December,51,15,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,96.0,0,1,Check-Out,2016-12-18,12,2016-12-15,3,2.0,288.0,0,Winter,0-30 days
City Hotel,0,39,2016,December,50,8,2,8,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,130.9,0,2,Check-Out,2016-12-18,12,2016-12-08,10,3.0,1309.0,0,Winter,31-90 days
City Hotel,0,12,2016,December,51,15,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,117.0,0,0,Check-Out,2016-12-18,12,2016-12-15,3,2.0,351.0,0,Winter,0-30 days
City Hotel,0,35,2016,December,50,9,2,7,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,68.07,0,1,Check-Out,2016-12-18,12,2016-12-09,9,2.0,612.6299999999999,0,Winter,31-90 days
City Hotel,0,36,2016,December,50,10,2,6,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,68.07,0,1,Check-Out,2016-12-18,12,2016-12-10,8,2.0,544.56,0,Winter,31-90 days
City Hotel,0,0,2016,December,51,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,89.0,0,0,Check-Out,2016-12-18,12,2016-12-17,1,2.0,89.0,0,Winter,0-30 days
City Hotel,0,8,2016,December,51,16,0,2,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,0.0,0,Transient,63.4,0,0,Check-Out,2016-12-18,12,2016-12-16,2,1.0,126.8,0,Winter,0-30 days
City Hotel,0,8,2016,December,51,16,0,2,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,0.0,0,Transient,54.4,0,0,Check-Out,2016-12-18,12,2016-12-16,2,1.0,108.8,0,Winter,0-30 days
City Hotel,0,24,2016,December,51,15,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,104.0,0,1,Check-Out,2016-12-18,12,2016-12-15,3,2.0,312.0,0,Winter,0-30 days
City Hotel,0,2,2016,December,51,12,1,5,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,68.5,0,1,Check-Out,2016-12-18,12,2016-12-12,6,2.0,411.0,0,Winter,0-30 days
City Hotel,0,53,2016,December,51,15,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,0,Check-Out,2016-12-18,12,2016-12-15,3,2.0,237.6,0,Winter,31-90 days
City Hotel,0,28,2016,December,51,16,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,0.0,0,0,Check-Out,2016-12-18,12,2016-12-16,2,2.0,0.0,0,Winter,0-30 days
City Hotel,0,5,2016,December,51,14,0,4,2,0.0,0,SC,SRB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,66.3,0,2,Check-Out,2016-12-18,12,2016-12-14,4,2.0,265.2,0,Winter,0-30 days
City Hotel,0,88,2016,December,51,15,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,1,Check-Out,2016-12-18,12,2016-12-15,3,2.0,237.6,0,Winter,31-90 days
City Hotel,0,1,2016,December,51,17,0,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,F,F,0,No Deposit,0.0,0.0,0,Transient,0.0,0,1,Check-Out,2016-12-18,12,2016-12-17,1,2.0,0.0,0,Winter,0-30 days
City Hotel,0,87,2016,December,51,15,0,3,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-12-18,12,2016-12-15,3,2.0,225.0,0,Winter,31-90 days
City Hotel,0,17,2016,December,51,16,0,2,2,0.0,0,SC,BGR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,0,Check-Out,2016-12-18,12,2016-12-16,2,2.0,176.0,0,Winter,0-30 days
City Hotel,0,213,2016,December,51,17,0,1,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0.0,0,Transient,110.7,0,0,Check-Out,2016-12-18,12,2016-12-17,1,3.0,110.7,0,Winter,180+ days
City Hotel,0,213,2016,December,51,17,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,67.5,0,0,Check-Out,2016-12-18,12,2016-12-17,1,2.0,67.5,0,Winter,180+ days
City Hotel,0,213,2016,December,51,17,0,1,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,67.5,0,0,Check-Out,2016-12-18,12,2016-12-17,1,1.0,67.5,0,Winter,180+ days
City Hotel,0,40,2016,December,51,16,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,106.0,0,1,Check-Out,2016-12-18,12,2016-12-16,2,2.0,212.0,0,Winter,31-90 days
City Hotel,0,22,2016,December,51,17,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9.0,0.0,0,Transient,174.0,0,1,Check-Out,2016-12-18,12,2016-12-17,1,4.0,174.0,1,Winter,0-30 days
City Hotel,0,3,2016,November,47,14,9,25,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,3,No Deposit,0.0,368.0,0,Transient,93.0,0,0,Check-Out,2016-12-18,11,2016-11-14,34,2.0,3162.0,0,Autumn,0-30 days
City Hotel,0,59,2016,December,51,13,0,5,2,1.0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,4,No Deposit,9.0,0.0,0,Transient,129.2,0,2,Check-Out,2016-12-18,12,2016-12-13,5,3.0,646.0,1,Winter,31-90 days
City Hotel,0,67,2016,December,51,16,0,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0.0,0,Transient,68.0,0,0,Check-Out,2016-12-18,12,2016-12-16,2,2.0,136.0,0,Winter,31-90 days
City Hotel,0,59,2016,December,51,13,0,5,2,2.0,1,HB,ITA,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,0.0,0,Transient,196.35,0,2,Check-Out,2016-12-18,12,2016-12-13,5,5.0,981.75,1,Winter,31-90 days
City Hotel,0,29,2016,December,51,17,0,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,144.0,0,0,Check-Out,2016-12-18,12,2016-12-17,1,2.0,144.0,0,Winter,0-30 days
City Hotel,0,29,2016,December,51,17,0,1,1,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,130.0,0,0,Check-Out,2016-12-18,12,2016-12-17,1,2.0,130.0,1,Winter,0-30 days
City Hotel,0,17,2016,December,50,9,2,7,2,0.0,0,HB,ROU,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,16.0,0.0,0,Transient,108.2,0,0,Check-Out,2016-12-18,12,2016-12-09,9,2.0,973.8,0,Winter,0-30 days
City Hotel,0,0,2016,December,51,17,0,1,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0.0,0.0,0,Transient,106.0,0,0,Check-Out,2016-12-18,12,2016-12-17,1,3.0,106.0,1,Winter,0-30 days
City Hotel,0,38,2016,December,51,16,0,2,2,0.0,0,BB,PRT,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,132.0,0.0,0,Transient,0.0,0,0,Check-Out,2016-12-18,12,2016-12-16,2,2.0,0.0,0,Winter,31-90 days
City Hotel,0,13,2016,December,51,14,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.4,0,1,Check-Out,2016-12-18,12,2016-12-14,4,2.0,353.6,0,Winter,0-30 days
City Hotel,0,4,2016,December,51,16,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,0.0,0,1,Check-Out,2016-12-18,12,2016-12-16,2,2.0,0.0,0,Winter,0-30 days
City Hotel,0,87,2016,December,51,16,0,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,126.0,0,2,Check-Out,2016-12-18,12,2016-12-16,2,3.0,252.0,0,Winter,31-90 days
City Hotel,0,2,2016,December,51,16,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,0.0,0,Transient,127.0,1,2,Check-Out,2016-12-18,12,2016-12-16,2,2.0,254.0,0,Winter,0-30 days
City Hotel,0,26,2016,December,51,14,0,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.4,0,1,Check-Out,2016-12-18,12,2016-12-14,4,2.0,353.6,0,Winter,0-30 days
City Hotel,0,92,2016,December,50,6,2,10,2,2.0,0,BB,AGO,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,0.0,0,Transient,147.9,0,4,Check-Out,2016-12-18,12,2016-12-06,12,4.0,1774.8000000000002,1,Winter,91-180 days
City Hotel,0,27,2016,December,51,14,1,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,138.2,1,3,Check-Out,2016-12-19,12,2016-12-14,5,2.0,691.0,0,Winter,0-30 days
City Hotel,0,61,2016,December,51,16,1,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,79.2,0,0,Check-Out,2016-12-19,12,2016-12-16,3,2.0,237.6,0,Winter,31-90 days
City Hotel,0,39,2016,December,52,18,1,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0.0,0,Transient,74.88,0,1,Check-Out,2016-12-19,12,2016-12-18,1,2.0,74.88,0,Winter,31-90 days
City Hotel,0,0,2016,December,52,18,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,0.0,0.0,0,Transient,84.5,0,0,Check-Out,2016-12-19,12,2016-12-18,1,1.0,84.5,0,Winter,0-30 days
City Hotel,0,2,2016,December,52,18,1,0,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,89.5,0,2,Check-Out,2016-12-19,12,2016-12-18,1,1.0,89.5,0,Winter,0-30 days
City Hotel,0,1,2016,December,52,18,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,89.5,0,1,Check-Out,2016-12-19,12,2016-12-18,1,2.0,89.5,0,Winter,0-30 days
City Hotel,0,34,2016,December,51,17,1,1,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,0.0,0,Transient,56.16,0,0,Check-Out,2016-12-19,12,2016-12-17,2,1.0,112.32,0,Winter,31-90 days
City Hotel,0,59,2016,December,51,17,1,1,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,0.0,0,Transient,72.0,0,0,Check-Out,2016-12-19,12,2016-12-17,2,2.0,144.0,0,Winter,31-90 days
City Hotel,0,45,2016,December,51,16,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,1,Check-Out,2016-12-19,12,2016-12-16,3,2.0,237.6,0,Winter,31-90 days
City Hotel,0,60,2016,December,51,16,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,2,Check-Out,2016-12-19,12,2016-12-16,3,2.0,280.79999999999995,0,Winter,31-90 days
City Hotel,0,26,2016,December,51,17,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,104.0,0,0,Check-Out,2016-12-19,12,2016-12-17,2,2.0,208.0,0,Winter,0-30 days
City Hotel,0,14,2016,December,52,18,1,0,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,104.0,0,2,Check-Out,2016-12-19,12,2016-12-18,1,2.0,104.0,0,Winter,0-30 days
City Hotel,0,9,2016,December,51,16,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0.0,0,Transient,68.0,0,0,Check-Out,2016-12-19,12,2016-12-16,3,2.0,204.0,0,Winter,0-30 days
City Hotel,0,253,2016,December,51,13,1,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,73.95,0,2,Check-Out,2016-12-19,12,2016-12-13,6,2.0,443.7000000000001,0,Winter,180+ days
City Hotel,0,7,2016,December,51,17,1,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,78.0,0,1,Check-Out,2016-12-19,12,2016-12-17,2,2.0,156.0,0,Winter,0-30 days
City Hotel,0,6,2016,December,52,18,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,1,Check-Out,2016-12-19,12,2016-12-18,1,1.0,88.0,0,Winter,0-30 days
City Hotel,0,32,2016,December,51,17,1,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,0.0,0,1,Check-Out,2016-12-19,12,2016-12-17,2,2.0,0.0,0,Winter,31-90 days
City Hotel,0,81,2016,December,51,16,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-12-19,12,2016-12-16,3,2.0,225.0,0,Winter,31-90 days
City Hotel,0,10,2016,December,51,16,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,0.0,0,Transient,79.2,0,0,Check-Out,2016-12-19,12,2016-12-16,3,2.0,237.6,0,Winter,0-30 days
City Hotel,0,3,2016,December,51,14,2,4,2,2.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,0.0,0,Transient,118.25,0,1,Check-Out,2016-12-20,12,2016-12-14,6,4.0,709.5,1,Winter,0-30 days
City Hotel,0,45,2016,December,51,15,2,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,0.0,0,Transient,72.0,0,0,Check-Out,2016-12-20,12,2016-12-15,5,2.0,360.0,0,Winter,31-90 days
City Hotel,0,3,2016,December,52,19,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0.0,0,Transient,70.0,0,0,Check-Out,2016-12-20,12,2016-12-19,1,1.0,70.0,0,Winter,0-30 days
City Hotel,0,3,2016,December,52,19,1,0,1,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0.0,0,Transient,83.0,0,0,Check-Out,2016-12-20,12,2016-12-19,1,1.0,83.0,0,Winter,0-30 days
City Hotel,0,7,2016,December,52,19,1,0,1,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,D,2,No Deposit,14.0,0.0,0,Transient,88.0,0,1,Check-Out,2016-12-20,12,2016-12-19,1,1.0,88.0,0,Winter,0-30 days
City Hotel,0,3,2016,December,52,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,97.5,0,1,Check-Out,2016-12-20,12,2016-12-19,1,2.0,97.5,0,Winter,0-30 days
City Hotel,0,2,2016,December,51,17,2,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,40.0,0,Transient,65.0,0,1,Check-Out,2016-12-20,12,2016-12-17,3,1.0,195.0,0,Winter,0-30 days
City Hotel,0,5,2017,May,20,17,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0.0,40.0,0,Transient,65.0,0,1,Check-Out,2017-05-19,5,2017-05-17,2,1.0,130.0,0,Spring,0-30 days
City Hotel,0,61,2016,December,52,19,1,0,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,85.0,0.0,0,Transient,78.2,0,0,Check-Out,2016-12-20,12,2016-12-19,1,1.0,78.2,0,Winter,31-90 days
City Hotel,0,52,2016,December,51,17,2,1,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,42.0,0.0,0,Transient,56.16,0,0,Check-Out,2016-12-20,12,2016-12-17,3,1.0,168.48,0,Winter,31-90 days
City Hotel,0,2,2016,December,52,18,2,0,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,96.0,0,1,Check-Out,2016-12-20,12,2016-12-18,2,2.0,192.0,0,Winter,0-30 days
City Hotel,0,83,2016,December,52,18,2,0,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-12-20,12,2016-12-18,2,2.0,150.0,0,Winter,31-90 days
City Hotel,0,89,2016,December,51,17,2,1,1,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,2,Check-Out,2016-12-20,12,2016-12-17,3,1.0,237.6,0,Winter,31-90 days
City Hotel,0,116,2016,December,51,17,2,1,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,2,Check-Out,2016-12-20,12,2016-12-17,3,1.0,237.6,0,Winter,91-180 days
City Hotel,0,116,2016,December,51,17,2,1,1,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,2,Check-Out,2016-12-20,12,2016-12-17,3,1.0,237.6,0,Winter,91-180 days
City Hotel,0,116,2016,December,51,17,2,1,1,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,2,Check-Out,2016-12-20,12,2016-12-17,3,1.0,237.6,0,Winter,91-180 days
City Hotel,0,2,2016,December,52,18,2,0,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,106.5,1,1,Check-Out,2016-12-20,12,2016-12-18,2,2.0,213.0,0,Winter,0-30 days
City Hotel,0,45,2016,December,52,18,2,0,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,0,Check-Out,2016-12-20,12,2016-12-18,2,2.0,158.4,0,Winter,31-90 days
City Hotel,0,101,2016,December,51,15,2,3,2,0.0,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,0.0,0,Transient,200.0,0,0,Check-Out,2016-12-20,12,2016-12-15,5,2.0,1000.0,0,Winter,91-180 days
City Hotel,0,65,2016,December,51,17,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,0.0,0,Transient,68.0,0,0,Check-Out,2016-12-20,12,2016-12-17,3,2.0,204.0,0,Winter,31-90 days
City Hotel,0,87,2016,December,51,17,2,1,2,1.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,90.0,0,0,Check-Out,2016-12-20,12,2016-12-17,3,3.0,270.0,1,Winter,31-90 days
City Hotel,0,87,2016,December,51,17,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-12-20,12,2016-12-17,3,2.0,225.0,0,Winter,31-90 days
City Hotel,0,25,2016,December,51,17,2,1,1,0.0,0,BB,KAZ,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,96.0,0,0,Check-Out,2016-12-20,12,2016-12-17,3,1.0,288.0,0,Winter,0-30 days
City Hotel,0,20,2016,December,52,18,2,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,97.0,0,1,Check-Out,2016-12-20,12,2016-12-18,2,2.0,194.0,0,Winter,0-30 days
City Hotel,0,1,2016,December,52,19,1,0,2,1.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,0.0,0,Transient,128.5,1,1,Check-Out,2016-12-20,12,2016-12-19,1,3.0,128.5,1,Winter,0-30 days
City Hotel,0,86,2016,December,51,17,2,1,3,0.0,0,BB,FRA,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,0.0,0,Transient,193.08,0,3,Check-Out,2016-12-20,12,2016-12-17,3,3.0,579.24,0,Winter,31-90 days
City Hotel,0,32,2016,December,51,17,2,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,66.59,1,1,Check-Out,2016-12-21,12,2016-12-17,4,2.0,266.36,0,Winter,31-90 days
City Hotel,0,47,2016,December,51,17,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,9.0,0.0,0,Transient,93.6,0,2,Check-Out,2016-12-21,12,2016-12-17,4,2.0,374.4,0,Winter,31-90 days
City Hotel,0,86,2016,December,52,18,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-12-21,12,2016-12-18,3,2.0,225.0,0,Winter,31-90 days
City Hotel,0,88,2016,December,52,18,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-12-21,12,2016-12-18,3,2.0,225.0,0,Winter,31-90 days
City Hotel,0,3,2016,December,52,19,1,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.5,0,2,Check-Out,2016-12-21,12,2016-12-19,2,2.0,159.0,0,Winter,0-30 days
City Hotel,0,24,2016,December,52,18,2,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,104.0,0,1,Check-Out,2016-12-21,12,2016-12-18,3,1.0,312.0,0,Winter,0-30 days
City Hotel,0,24,2016,December,52,18,2,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,104.0,0,1,Check-Out,2016-12-21,12,2016-12-18,3,1.0,312.0,0,Winter,0-30 days
City Hotel,0,0,2016,December,51,14,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,81.6,0,2,Check-Out,2016-12-21,12,2016-12-14,7,2.0,571.1999999999999,0,Winter,0-30 days
City Hotel,0,5,2016,December,52,19,1,1,1,0.0,0,SC,DEU,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,0.0,0,Transient,68.0,0,0,Check-Out,2016-12-21,12,2016-12-19,2,1.0,136.0,0,Winter,0-30 days
City Hotel,0,13,2016,December,52,19,1,1,1,0.0,0,SC,DEU,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,0.0,0,Transient,78.0,0,0,Check-Out,2016-12-21,12,2016-12-19,2,1.0,156.0,0,Winter,0-30 days
City Hotel,0,1,2016,December,52,20,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,79.5,0,2,Check-Out,2016-12-21,12,2016-12-20,1,1.0,79.5,0,Winter,0-30 days
City Hotel,0,7,2016,December,52,19,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0.0,0,Transient,88.0,0,0,Check-Out,2016-12-21,12,2016-12-19,2,2.0,176.0,0,Winter,0-30 days
City Hotel,0,109,2016,December,51,16,2,3,0,2.0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,0.0,0,Transient,77.86,0,2,Check-Out,2016-12-21,12,2016-12-16,5,2.0,389.3,1,Winter,91-180 days
City Hotel,0,13,2016,December,52,19,1,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,0.0,0,Transient,79.2,0,0,Check-Out,2016-12-21,12,2016-12-19,2,1.0,158.4,0,Winter,0-30 days
City Hotel,0,83,2016,December,52,18,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-12-21,12,2016-12-18,3,2.0,225.0,0,Winter,31-90 days
City Hotel,0,110,2016,December,51,16,2,3,2,2.0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,4,No Deposit,9.0,0.0,0,Transient,155.72,0,2,Check-Out,2016-12-21,12,2016-12-16,5,4.0,778.6,1,Winter,91-180 days
City Hotel,0,24,2016,December,52,20,0,1,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,132.0,0,0,Check-Out,2016-12-21,12,2016-12-20,1,3.0,132.0,1,Winter,0-30 days
City Hotel,0,3,2017,February,6,11,0,1,2,1.0,0,HB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,42.0,0.0,0,Transient,140.0,0,0,Check-Out,2017-02-12,2,2017-02-11,1,3.0,140.0,1,Winter,0-30 days
City Hotel,0,1,2016,December,52,20,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,79.5,0,3,Check-Out,2016-12-21,12,2016-12-20,1,2.0,79.5,0,Winter,0-30 days
